"house" "east" "south" "exptDay" "obsmosq" "combo" "notmissing"
27 0.000804002047516406 0.0190746497712098 50 27 1 1
28 0.00518784776795655 0.0447375933174044 50 29 1 1
29 0.0144457500544377 0.00365034003043547 50 28 1 1
30 0.0169079821091145 0.0466376061900519 50 52 0 1
1 0.0180515794199891 0.0207028857897967 51 32 1 1
2 0.0264875606168062 0.0452752579934895 51 29 1 1
3 0.0211302131181583 0.0133699430967681 51 40 0 1
4 0.0471414358820766 0.0246531637501903 51 27 1 1
5 0.0212864422122948 0.0428888065041974 51 44 1 1
6 0.0278935593320057 0.0161480703391135 51 37 1 1
7 0.0370692563708872 0.00931552062975243 51 36 1 1
8 0.0189374983892776 0.00522016264731064 51 35 1 1
9 0.00616296123480424 0.0177609952515922 51 36 1 1
10 0.0366360850632191 0.0470406981534325 51 33 1 1
11 0.0498081122641452 0.0497988953604363 51 29 1 1
12 0.0428681681398302 0.0471872304100543 51 42 0 1
13 0.0462336069671437 0.00406348154647276 51 40 0 1
14 0.0342262177960947 0.00349544879281893 51 32 1 1
15 0.0373894681222737 0.0476662332424894 51 31 1 1
16 0.011006849759724 0.0455449752160348 51 27 1 1
17 0.00169371532974765 0.0198430469376035 51 32 1 1
18 0.0175706356880255 0.0105168378562666 51 34 1 1
19 0.0265711950720288 0.0477716268971562 51 27 1 1
20 0.0214464313001372 0.0059696980053559 51 30 1 1
21 0.00150219927309081 0.0352754831663333 51 38 0 1
22 0.0291399559006095 0.0202075911103748 51 38 1 1
23 0.0364176910719834 0.0290812170947902 51 25 1 1
24 0.00733440684853122 0.00022360379807651 51 29 1 1
25 0.00146155931288376 0.0112514886306599 51 43 1 1
26 0.0418314361828379 0.0360919722588733 51 33 1 1
27 0.000804002047516406 0.0190746497712098 51 35 0 1
28 0.00518784776795655 0.0447375933174044 51 39 0 1
29 0.0144457500544377 0.00365034003043547 51 18 1 1
30 0.0169079821091145 0.0466376061900519 51 29 1 1
1 0.0180515794199891 0.0207028857897967 52 39 1 1
2 0.0264875606168062 0.0452752579934895 52 23 1 1
3 0.0211302131181583 0.0133699430967681 52 44 1 1
4 0.0471414358820766 0.0246531637501903 52 31 1 1
5 0.0212864422122948 0.0428888065041974 52 24 1 1
6 0.0278935593320057 0.0161480703391135 52 36 1 1
7 0.0370692563708872 0.00931552062975243 52 25 1 1
8 0.0189374983892776 0.00522016264731064 52 35 0 1
9 0.00616296123480424 0.0177609952515922 52 29 1 1
10 0.0366360850632191 0.0470406981534325 52 30 1 1
11 0.0498081122641452 0.0497988953604363 52 26 1 1
12 0.0428681681398302 0.0471872304100543 52 31 1 1
13 0.0462336069671437 0.00406348154647276 52 26 1 1
14 0.0342262177960947 0.00349544879281893 52 55 0 1
15 0.0373894681222737 0.0476662332424894 52 29 0 1
16 0.011006849759724 0.0455449752160348 52 38 1 1
17 0.00169371532974765 0.0198430469376035 52 34 1 1
18 0.0175706356880255 0.0105168378562666 52 38 1 1
19 0.0265711950720288 0.0477716268971562 52 38 0 1
20 0.0214464313001372 0.0059696980053559 52 42 0 1
21 0.00150219927309081 0.0352754831663333 52 35 1 1
22 0.0291399559006095 0.0202075911103748 52 34 0 1
23 0.0364176910719834 0.0290812170947902 52 29 1 1
24 0.00733440684853122 0.00022360379807651 52 33 1 1
25 0.00146155931288376 0.0112514886306599 52 34 1 1
26 0.0418314361828379 0.0360919722588733 52 46 1 1
27 0.000804002047516406 0.0190746497712098 52 30 1 1
28 0.00518784776795655 0.0447375933174044 52 20 1 1
29 0.0144457500544377 0.00365034003043547 52 44 1 1
30 0.0169079821091145 0.0466376061900519 52 22 1 1
1 0.0180515794199891 0.0207028857897967 53 38 0 1
2 0.0264875606168062 0.0452752579934895 53 34 1 1
3 0.0211302131181583 0.0133699430967681 53 36 1 1
4 0.0471414358820766 0.0246531637501903 53 34 0 1
5 0.0212864422122948 0.0428888065041974 53 38 1 1
6 0.0278935593320057 0.0161480703391135 53 38 0 1
7 0.0370692563708872 0.00931552062975243 53 34 1 1
8 0.0189374983892776 0.00522016264731064 53 34 1 1
9 0.00616296123480424 0.0177609952515922 53 31 1 1
10 0.0366360850632191 0.0470406981534325 53 34 1 1
11 0.0498081122641452 0.0497988953604363 53 33 1 1
12 0.0428681681398302 0.0471872304100543 53 29 1 1
13 0.0462336069671437 0.00406348154647276 53 25 1 1
14 0.0342262177960947 0.00349544879281893 53 23 1 1
15 0.0373894681222737 0.0476662332424894 53 32 1 1
16 0.011006849759724 0.0455449752160348 53 32 0 1
17 0.00169371532974765 0.0198430469376035 53 40 1 1
18 0.0175706356880255 0.0105168378562666 53 29 1 1
19 0.0265711950720288 0.0477716268971562 53 40 1 1
20 0.0214464313001372 0.0059696980053559 53 29 1 1
21 0.00150219927309081 0.0352754831663333 53 35 0 1
22 0.0291399559006095 0.0202075911103748 53 31 1 1
23 0.0364176910719834 0.0290812170947902 53 44 1 1
24 0.00733440684853122 0.00022360379807651 53 26 1 1
25 0.00146155931288376 0.0112514886306599 53 38 1 1
26 0.0418314361828379 0.0360919722588733 53 35 0 1
27 0.000804002047516406 0.0190746497712098 53 36 1 1
28 0.00518784776795655 0.0447375933174044 53 38 1 1
29 0.0144457500544377 0.00365034003043547 53 20 1 1
30 0.0169079821091145 0.0466376061900519 53 34 1 1
1 0.0180515794199891 0.0207028857897967 54 31 1 1
2 0.0264875606168062 0.0452752579934895 54 28 1 1
3 0.0211302131181583 0.0133699430967681 54 30 1 1
4 0.0471414358820766 0.0246531637501903 54 35 1 1
5 0.0212864422122948 0.0428888065041974 54 29 1 1
6 0.0278935593320057 0.0161480703391135 54 28 1 1
7 0.0370692563708872 0.00931552062975243 54 36 0 1
8 0.0189374983892776 0.00522016264731064 54 29 0 1
9 0.00616296123480424 0.0177609952515922 54 25 1 1
10 0.0366360850632191 0.0470406981534325 54 39 0 1
11 0.0498081122641452 0.0497988953604363 54 30 1 1
12 0.0428681681398302 0.0471872304100543 54 29 1 1
13 0.0462336069671437 0.00406348154647276 54 39 0 1
14 0.0342262177960947 0.00349544879281893 54 22 1 1
15 0.0373894681222737 0.0476662332424894 54 36 1 1
16 0.011006849759724 0.0455449752160348 54 41 1 1
17 0.00169371532974765 0.0198430469376035 54 29 1 1
18 0.0175706356880255 0.0105168378562666 54 42 1 1
19 0.0265711950720288 0.0477716268971562 54 33 1 1
20 0.0214464313001372 0.0059696980053559 54 29 1 1
21 0.00150219927309081 0.0352754831663333 54 36 1 1
22 0.0291399559006095 0.0202075911103748 54 47 1 1
23 0.0364176910719834 0.0290812170947902 54 35 1 1
24 0.00733440684853122 0.00022360379807651 54 28 1 1
25 0.00146155931288376 0.0112514886306599 54 40 1 1
26 0.0418314361828379 0.0360919722588733 54 24 1 1
27 0.000804002047516406 0.0190746497712098 54 33 0 1
28 0.00518784776795655 0.0447375933174044 54 39 1 1
29 0.0144457500544377 0.00365034003043547 54 33 1 1
30 0.0169079821091145 0.0466376061900519 54 45 0 1
1 0.0180515794199891 0.0207028857897967 55 31 1 1
2 0.0264875606168062 0.0452752579934895 55 29 1 1
3 0.0211302131181583 0.0133699430967681 55 31 1 1
4 0.0471414358820766 0.0246531637501903 55 35 1 1
5 0.0212864422122948 0.0428888065041974 55 45 0 1
6 0.0278935593320057 0.0161480703391135 55 28 1 1
7 0.0370692563708872 0.00931552062975243 55 38 1 1
8 0.0189374983892776 0.00522016264731064 55 44 0 1
9 0.00616296123480424 0.0177609952515922 55 30 1 1
10 0.0366360850632191 0.0470406981534325 55 38 1 1
11 0.0498081122641452 0.0497988953604363 55 35 1 1
12 0.0428681681398302 0.0471872304100543 55 48 1 1
13 0.0462336069671437 0.00406348154647276 55 33 1 1
14 0.0342262177960947 0.00349544879281893 55 24 1 1
15 0.0373894681222737 0.0476662332424894 55 27 1 1
16 0.011006849759724 0.0455449752160348 55 36 0 1
17 0.00169371532974765 0.0198430469376035 55 37 1 1
18 0.0175706356880255 0.0105168378562666 55 33 1 1
19 0.0265711950720288 0.0477716268971562 55 39 1 1
20 0.0214464313001372 0.0059696980053559 55 34 1 1
21 0.00150219927309081 0.0352754831663333 55 33 1 1
22 0.0291399559006095 0.0202075911103748 55 28 1 1
23 0.0364176910719834 0.0290812170947902 55 31 1 1
24 0.00733440684853122 0.00022360379807651 55 27 1 1
25 0.00146155931288376 0.0112514886306599 55 34 0 1
26 0.0418314361828379 0.0360919722588733 55 20 1 1
27 0.000804002047516406 0.0190746497712098 55 29 1 1
28 0.00518784776795655 0.0447375933174044 55 36 0 1
29 0.0144457500544377 0.00365034003043547 55 32 1 1
30 0.0169079821091145 0.0466376061900519 55 35 0 1
1 0.0180515794199891 0.0207028857897967 56 25 1 1
2 0.0264875606168062 0.0452752579934895 56 29 1 1
3 0.0211302131181583 0.0133699430967681 56 30 1 1
4 0.0471414358820766 0.0246531637501903 56 29 0 1
5 0.0212864422122948 0.0428888065041974 56 33 1 1
6 0.0278935593320057 0.0161480703391135 56 40 1 1
7 0.0370692563708872 0.00931552062975243 56 27 1 1
8 0.0189374983892776 0.00522016264731064 56 45 0 1
9 0.00616296123480424 0.0177609952515922 56 43 0 1
10 0.0366360850632191 0.0470406981534325 56 48 1 1
11 0.0498081122641452 0.0497988953604363 56 27 1 1
12 0.0428681681398302 0.0471872304100543 56 20 1 1
13 0.0462336069671437 0.00406348154647276 56 43 1 1
14 0.0342262177960947 0.00349544879281893 56 35 1 1
15 0.0373894681222737 0.0476662332424894 56 37 1 1
16 0.011006849759724 0.0455449752160348 56 28 1 1
17 0.00169371532974765 0.0198430469376035 56 35 0 1
18 0.0175706356880255 0.0105168378562666 56 40 1 1
19 0.0265711950720288 0.0477716268971562 56 24 1 1
20 0.0214464313001372 0.0059696980053559 56 22 1 1
21 0.00150219927309081 0.0352754831663333 56 27 1 1
22 0.0291399559006095 0.0202075911103748 56 43 1 1
23 0.0364176910719834 0.0290812170947902 56 39 1 1
24 0.00733440684853122 0.00022360379807651 56 31 1 1
25 0.00146155931288376 0.0112514886306599 56 29 1 1
26 0.0418314361828379 0.0360919722588733 56 43 0 1
27 0.000804002047516406 0.0190746497712098 56 21 0 1
28 0.00518784776795655 0.0447375933174044 56 31 1 1
29 0.0144457500544377 0.00365034003043547 56 33 1 1
30 0.0169079821091145 0.0466376061900519 56 43 1 1
1 0.0180515794199891 0.0207028857897967 57 33 1 1
2 0.0264875606168062 0.0452752579934895 57 31 1 1
3 0.0211302131181583 0.0133699430967681 57 31 1 1
4 0.0471414358820766 0.0246531637501903 57 28 1 1
5 0.0212864422122948 0.0428888065041974 57 31 1 1
6 0.0278935593320057 0.0161480703391135 57 31 1 1
7 0.0370692563708872 0.00931552062975243 57 36 0 1
8 0.0189374983892776 0.00522016264731064 57 24 1 1
9 0.00616296123480424 0.0177609952515922 57 37 1 1
10 0.0366360850632191 0.0470406981534325 57 39 1 1
11 0.0498081122641452 0.0497988953604363 57 37 0 1
12 0.0428681681398302 0.0471872304100543 57 44 0 1
13 0.0462336069671437 0.00406348154647276 57 35 1 1
14 0.0342262177960947 0.00349544879281893 57 37 1 1
15 0.0373894681222737 0.0476662332424894 57 25 1 1
16 0.011006849759724 0.0455449752160348 57 28 1 1
17 0.00169371532974765 0.0198430469376035 57 38 1 1
18 0.0175706356880255 0.0105168378562666 57 25 1 1
19 0.0265711950720288 0.0477716268971562 57 38 1 1
20 0.0214464313001372 0.0059696980053559 57 35 1 1
21 0.00150219927309081 0.0352754831663333 57 30 1 1
22 0.0291399559006095 0.0202075911103748 57 34 0 1
23 0.0364176910719834 0.0290812170947902 57 32 1 1
24 0.00733440684853122 0.00022360379807651 57 33 1 1
25 0.00146155931288376 0.0112514886306599 57 36 0 1
26 0.0418314361828379 0.0360919722588733 57 30 1 1
27 0.000804002047516406 0.0190746497712098 57 29 1 1
28 0.00518784776795655 0.0447375933174044 57 40 1 1
29 0.0144457500544377 0.00365034003043547 57 38 1 1
30 0.0169079821091145 0.0466376061900519 57 35 0 1
1 0.0180515794199891 0.0207028857897967 58 39 0 1
2 0.0264875606168062 0.0452752579934895 58 46 1 1
3 0.0211302131181583 0.0133699430967681 58 31 1 1
4 0.0471414358820766 0.0246531637501903 58 41 0 1
5 0.0212864422122948 0.0428888065041974 58 26 1 1
6 0.0278935593320057 0.0161480703391135 58 36 1 1
7 0.0370692563708872 0.00931552062975243 58 37 1 1
8 0.0189374983892776 0.00522016264731064 58 32 1 1
9 0.00616296123480424 0.0177609952515922 58 35 1 1
10 0.0366360850632191 0.0470406981534325 58 44 0 1
11 0.0498081122641452 0.0497988953604363 58 25 1 1
12 0.0428681681398302 0.0471872304100543 58 32 1 1
13 0.0462336069671437 0.00406348154647276 58 31 1 1
14 0.0342262177960947 0.00349544879281893 58 31 1 1
15 0.0373894681222737 0.0476662332424894 58 24 1 1
16 0.011006849759724 0.0455449752160348 58 31 1 1
17 0.00169371532974765 0.0198430469376035 58 28 1 1
18 0.0175706356880255 0.0105168378562666 58 32 1 1
19 0.0265711950720288 0.0477716268971562 58 32 1 1
20 0.0214464313001372 0.0059696980053559 58 40 0 1
21 0.00150219927309081 0.0352754831663333 58 37 0 1
22 0.0291399559006095 0.0202075911103748 58 35 1 1
23 0.0364176910719834 0.0290812170947902 58 27 1 1
24 0.00733440684853122 0.00022360379807651 58 35 1 1
25 0.00146155931288376 0.0112514886306599 58 31 1 1
26 0.0418314361828379 0.0360919722588733 58 36 0 1
27 0.000804002047516406 0.0190746497712098 58 32 1 1
28 0.00518784776795655 0.0447375933174044 58 29 1 1
29 0.0144457500544377 0.00365034003043547 58 41 1 1
30 0.0169079821091145 0.0466376061900519 58 24 1 1
1 0.0180515794199891 0.0207028857897967 59 30 1 1
2 0.0264875606168062 0.0452752579934895 59 23 1 1
3 0.0211302131181583 0.0133699430967681 59 37 1 1
4 0.0471414358820766 0.0246531637501903 59 30 1 1
5 0.0212864422122948 0.0428888065041974 59 34 0 1
6 0.0278935593320057 0.0161480703391135 59 44 0 1
7 0.0370692563708872 0.00931552062975243 59 45 0 1
8 0.0189374983892776 0.00522016264731064 59 35 1 1
9 0.00616296123480424 0.0177609952515922 59 33 1 1
10 0.0366360850632191 0.0470406981534325 59 29 0 1
11 0.0498081122641452 0.0497988953604363 59 32 1 1
12 0.0428681681398302 0.0471872304100543 59 26 1 1
13 0.0462336069671437 0.00406348154647276 59 34 1 1
14 0.0342262177960947 0.00349544879281893 59 29 1 1
15 0.0373894681222737 0.0476662332424894 59 34 1 1
16 0.011006849759724 0.0455449752160348 59 44 1 1
17 0.00169371532974765 0.0198430469376035 59 35 1 1
18 0.0175706356880255 0.0105168378562666 59 28 1 1
19 0.0265711950720288 0.0477716268971562 59 29 0 1
20 0.0214464313001372 0.0059696980053559 59 24 1 1
21 0.00150219927309081 0.0352754831663333 59 27 1 1
22 0.0291399559006095 0.0202075911103748 59 39 1 1
23 0.0364176910719834 0.0290812170947902 59 32 1 1
24 0.00733440684853122 0.00022360379807651 59 37 1 1
25 0.00146155931288376 0.0112514886306599 59 33 1 1
26 0.0418314361828379 0.0360919722588733 59 37 1 1
27 0.000804002047516406 0.0190746497712098 59 27 1 1
28 0.00518784776795655 0.0447375933174044 59 34 1 1
29 0.0144457500544377 0.00365034003043547 59 35 1 1
30 0.0169079821091145 0.0466376061900519 59 44 0 1
1 0.0180515794199891 0.0207028857897967 60 35 0 1
2 0.0264875606168062 0.0452752579934895 60 28 1 1
3 0.0211302131181583 0.0133699430967681 60 29 1 1
4 0.0471414358820766 0.0246531637501903 60 27 1 1
5 0.0212864422122948 0.0428888065041974 60 43 0 1
6 0.0278935593320057 0.0161480703391135 60 26 1 1
7 0.0370692563708872 0.00931552062975243 60 37 1 1
8 0.0189374983892776 0.00522016264731064 60 25 1 1
9 0.00616296123480424 0.0177609952515922 60 35 1 1
10 0.0366360850632191 0.0470406981534325 60 41 1 1
11 0.0498081122641452 0.0497988953604363 60 35 1 1
12 0.0428681681398302 0.0471872304100543 60 44 0 1
13 0.0462336069671437 0.00406348154647276 60 26 1 1
14 0.0342262177960947 0.00349544879281893 60 29 1 1
15 0.0373894681222737 0.0476662332424894 60 32 1 1
16 0.011006849759724 0.0455449752160348 60 25 1 1
17 0.00169371532974765 0.0198430469376035 60 39 0 1
18 0.0175706356880255 0.0105168378562666 60 37 0 1
19 0.0265711950720288 0.0477716268971562 60 39 1 1
20 0.0214464313001372 0.0059696980053559 60 37 1 1
21 0.00150219927309081 0.0352754831663333 60 28 1 1
22 0.0291399559006095 0.0202075911103748 60 28 1 1
23 0.0364176910719834 0.0290812170947902 60 35 1 1
24 0.00733440684853122 0.00022360379807651 60 26 1 1
25 0.00146155931288376 0.0112514886306599 60 38 1 1
26 0.0418314361828379 0.0360919722588733 60 33 1 1
27 0.000804002047516406 0.0190746497712098 60 37 1 1
28 0.00518784776795655 0.0447375933174044 60 31 1 1
29 0.0144457500544377 0.00365034003043547 60 43 0 1
30 0.0169079821091145 0.0466376061900519 60 32 1 1
1 0.0180515794199891 0.0207028857897967 61 34 1 1
2 0.0264875606168062 0.0452752579934895 61 34 1 1
3 0.0211302131181583 0.0133699430967681 61 53 0 1
4 0.0471414358820766 0.0246531637501903 61 29 1 1
5 0.0212864422122948 0.0428888065041974 61 34 0 1
6 0.0278935593320057 0.0161480703391135 61 34 1 1
7 0.0370692563708872 0.00931552062975243 61 32 0 1
8 0.0189374983892776 0.00522016264731064 61 35 0 1
9 0.00616296123480424 0.0177609952515922 61 42 1 1
10 0.0366360850632191 0.0470406981534325 61 40 0 1
11 0.0498081122641452 0.0497988953604363 61 36 0 1
12 0.0428681681398302 0.0471872304100543 61 31 1 1
13 0.0462336069671437 0.00406348154647276 61 39 1 1
14 0.0342262177960947 0.00349544879281893 61 33 1 1
15 0.0373894681222737 0.0476662332424894 61 32 1 1
16 0.011006849759724 0.0455449752160348 61 28 1 1
17 0.00169371532974765 0.0198430469376035 61 27 1 1
18 0.0175706356880255 0.0105168378562666 61 31 1 1
19 0.0265711950720288 0.0477716268971562 61 39 1 1
20 0.0214464313001372 0.0059696980053559 61 21 1 1
21 0.00150219927309081 0.0352754831663333 61 46 1 1
22 0.0291399559006095 0.0202075911103748 61 33 1 1
23 0.0364176910719834 0.0290812170947902 61 24 1 1
24 0.00733440684853122 0.00022360379807651 61 37 1 1
25 0.00146155931288376 0.0112514886306599 61 25 1 1
26 0.0418314361828379 0.0360919722588733 61 30 1 1
27 0.000804002047516406 0.0190746497712098 61 27 1 1
28 0.00518784776795655 0.0447375933174044 61 32 1 1
29 0.0144457500544377 0.00365034003043547 61 30 1 1
30 0.0169079821091145 0.0466376061900519 61 32 1 1
1 0.0180515794199891 0.0207028857897967 62 36 1 1
2 0.0264875606168062 0.0452752579934895 62 33 0 1
3 0.0211302131181583 0.0133699430967681 62 35 1 1
4 0.0471414358820766 0.0246531637501903 62 30 1 1
5 0.0212864422122948 0.0428888065041974 62 23 1 1
6 0.0278935593320057 0.0161480703391135 62 47 0 1
7 0.0370692563708872 0.00931552062975243 62 29 1 1
8 0.0189374983892776 0.00522016264731064 62 37 1 1
9 0.00616296123480424 0.0177609952515922 62 32 1 1
10 0.0366360850632191 0.0470406981534325 62 26 1 1
11 0.0498081122641452 0.0497988953604363 62 32 0 1
12 0.0428681681398302 0.0471872304100543 62 40 0 1
13 0.0462336069671437 0.00406348154647276 62 38 1 1
14 0.0342262177960947 0.00349544879281893 62 34 1 1
15 0.0373894681222737 0.0476662332424894 62 32 1 1
16 0.011006849759724 0.0455449752160348 62 40 0 1
17 0.00169371532974765 0.0198430469376035 62 34 1 1
18 0.0175706356880255 0.0105168378562666 62 34 1 1
19 0.0265711950720288 0.0477716268971562 62 24 0 1
20 0.0214464313001372 0.0059696980053559 62 24 1 1
21 0.00150219927309081 0.0352754831663333 62 41 1 1
22 0.0291399559006095 0.0202075911103748 62 33 1 1
23 0.0364176910719834 0.0290812170947902 62 39 1 1
24 0.00733440684853122 0.00022360379807651 62 25 1 1
25 0.00146155931288376 0.0112514886306599 62 35 1 1
26 0.0418314361828379 0.0360919722588733 62 29 1 1
27 0.000804002047516406 0.0190746497712098 62 36 1 1
28 0.00518784776795655 0.0447375933174044 62 49 1 1
29 0.0144457500544377 0.00365034003043547 62 30 1 1
30 0.0169079821091145 0.0466376061900519 62 23 1 1
1 0.0180515794199891 0.0207028857897967 63 35 0 1
2 0.0264875606168062 0.0452752579934895 63 25 1 1
3 0.0211302131181583 0.0133699430967681 63 29 1 1
4 0.0471414358820766 0.0246531637501903 63 37 1 1
5 0.0212864422122948 0.0428888065041974 63 35 0 1
6 0.0278935593320057 0.0161480703391135 63 38 1 1
7 0.0370692563708872 0.00931552062975243 63 32 1 1
8 0.0189374983892776 0.00522016264731064 63 42 1 1
9 0.00616296123480424 0.0177609952515922 63 37 1 1
10 0.0366360850632191 0.0470406981534325 63 39 1 1
11 0.0498081122641452 0.0497988953604363 63 26 1 1
12 0.0428681681398302 0.0471872304100543 63 32 1 1
13 0.0462336069671437 0.00406348154647276 63 36 0 1
14 0.0342262177960947 0.00349544879281893 63 32 1 1
15 0.0373894681222737 0.0476662332424894 63 33 1 1
16 0.011006849759724 0.0455449752160348 63 23 1 1
17 0.00169371532974765 0.0198430469376035 63 35 1 1
18 0.0175706356880255 0.0105168378562666 63 44 0 1
19 0.0265711950720288 0.0477716268971562 63 26 1 1
20 0.0214464313001372 0.0059696980053559 63 34 1 1
21 0.00150219927309081 0.0352754831663333 63 29 1 1
22 0.0291399559006095 0.0202075911103748 63 33 1 1
23 0.0364176910719834 0.0290812170947902 63 31 1 1
24 0.00733440684853122 0.00022360379807651 63 38 0 1
25 0.00146155931288376 0.0112514886306599 63 38 1 1
26 0.0418314361828379 0.0360919722588733 63 33 1 1
27 0.000804002047516406 0.0190746497712098 63 18 1 1
28 0.00518784776795655 0.0447375933174044 63 45 1 1
29 0.0144457500544377 0.00365034003043547 63 29 1 1
30 0.0169079821091145 0.0466376061900519 63 36 0 1
1 0.0180515794199891 0.0207028857897967 64 36 1 1
2 0.0264875606168062 0.0452752579934895 64 39 0 1
3 0.0211302131181583 0.0133699430967681 64 42 0 1
4 0.0471414358820766 0.0246531637501903 64 47 0 1
5 0.0212864422122948 0.0428888065041974 64 34 1 1
6 0.0278935593320057 0.0161480703391135 64 40 0 1
7 0.0370692563708872 0.00931552062975243 64 24 1 1
8 0.0189374983892776 0.00522016264731064 64 29 1 1
9 0.00616296123480424 0.0177609952515922 64 41 0 1
10 0.0366360850632191 0.0470406981534325 64 32 1 1
11 0.0498081122641452 0.0497988953604363 64 38 1 1
12 0.0428681681398302 0.0471872304100543 64 24 1 1
13 0.0462336069671437 0.00406348154647276 64 38 1 1
14 0.0342262177960947 0.00349544879281893 64 29 1 1
15 0.0373894681222737 0.0476662332424894 64 42 1 1
16 0.011006849759724 0.0455449752160348 64 26 1 1
17 0.00169371532974765 0.0198430469376035 64 30 1 1
18 0.0175706356880255 0.0105168378562666 64 28 1 1
19 0.0265711950720288 0.0477716268971562 64 31 1 1
20 0.0214464313001372 0.0059696980053559 64 30 1 1
21 0.00150219927309081 0.0352754831663333 64 30 1 1
22 0.0291399559006095 0.0202075911103748 64 34 1 1
23 0.0364176910719834 0.0290812170947902 64 33 1 1
24 0.00733440684853122 0.00022360379807651 64 29 0 1
25 0.00146155931288376 0.0112514886306599 64 31 1 1
26 0.0418314361828379 0.0360919722588733 64 26 1 1
27 0.000804002047516406 0.0190746497712098 64 37 1 1
28 0.00518784776795655 0.0447375933174044 64 39 1 1
29 0.0144457500544377 0.00365034003043547 64 34 1 1
30 0.0169079821091145 0.0466376061900519 64 27 1 1
1 0.0180515794199891 0.0207028857897967 65 47 0 1
2 0.0264875606168062 0.0452752579934895 65 39 1 1
3 0.0211302131181583 0.0133699430967681 65 30 1 1
4 0.0471414358820766 0.0246531637501903 65 37 1 1
5 0.0212864422122948 0.0428888065041974 65 37 1 1
6 0.0278935593320057 0.0161480703391135 65 45 1 1
7 0.0370692563708872 0.00931552062975243 65 36 0 1
8 0.0189374983892776 0.00522016264731064 65 36 1 1
9 0.00616296123480424 0.0177609952515922 65 32 1 1
10 0.0366360850632191 0.0470406981534325 65 29 1 1
11 0.0498081122641452 0.0497988953604363 65 30 0 1
12 0.0428681681398302 0.0471872304100543 65 25 1 1
13 0.0462336069671437 0.00406348154647276 65 37 1 1
14 0.0342262177960947 0.00349544879281893 65 40 0 1
15 0.0373894681222737 0.0476662332424894 65 28 1 1
16 0.011006849759724 0.0455449752160348 65 25 1 1
17 0.00169371532974765 0.0198430469376035 65 37 1 1
18 0.0175706356880255 0.0105168378562666 65 32 1 1
19 0.0265711950720288 0.0477716268971562 65 33 1 1
20 0.0214464313001372 0.0059696980053559 65 47 0 1
21 0.00150219927309081 0.0352754831663333 65 29 1 1
22 0.0291399559006095 0.0202075911103748 65 30 1 1
23 0.0364176910719834 0.0290812170947902 65 16 1 1
24 0.00733440684853122 0.00022360379807651 65 34 1 1
25 0.00146155931288376 0.0112514886306599 65 34 1 1
26 0.0418314361828379 0.0360919722588733 65 30 1 1
27 0.000804002047516406 0.0190746497712098 65 30 1 1
28 0.00518784776795655 0.0447375933174044 65 38 1 1
29 0.0144457500544377 0.00365034003043547 65 25 1 1
30 0.0169079821091145 0.0466376061900519 65 32 0 1
1 0.0180515794199891 0.0207028857897967 66 29 1 1
2 0.0264875606168062 0.0452752579934895 66 34 1 1
3 0.0211302131181583 0.0133699430967681 66 32 1 1
4 0.0471414358820766 0.0246531637501903 66 36 1 1
5 0.0212864422122948 0.0428888065041974 66 29 1 1
6 0.0278935593320057 0.0161480703391135 66 38 1 1
7 0.0370692563708872 0.00931552062975243 66 41 1 1
8 0.0189374983892776 0.00522016264731064 66 25 1 1
9 0.00616296123480424 0.0177609952515922 66 35 0 1
10 0.0366360850632191 0.0470406981534325 66 34 1 1
11 0.0498081122641452 0.0497988953604363 66 27 1 1
12 0.0428681681398302 0.0471872304100543 66 30 1 1
13 0.0462336069671437 0.00406348154647276 66 28 1 1
14 0.0342262177960947 0.00349544879281893 66 32 1 1
15 0.0373894681222737 0.0476662332424894 66 43 0 1
16 0.011006849759724 0.0455449752160348 66 27 1 1
17 0.00169371532974765 0.0198430469376035 66 42 1 1
18 0.0175706356880255 0.0105168378562666 66 42 0 1
19 0.0265711950720288 0.0477716268971562 66 37 1 1
20 0.0214464313001372 0.0059696980053559 66 33 1 1
21 0.00150219927309081 0.0352754831663333 66 31 1 1
22 0.0291399559006095 0.0202075911103748 66 27 1 1
23 0.0364176910719834 0.0290812170947902 66 29 1 1
24 0.00733440684853122 0.00022360379807651 66 36 1 1
25 0.00146155931288376 0.0112514886306599 66 33 0 1
26 0.0418314361828379 0.0360919722588733 66 33 0 1
27 0.000804002047516406 0.0190746497712098 66 27 1 1
28 0.00518784776795655 0.0447375933174044 66 39 1 1
29 0.0144457500544377 0.00365034003043547 66 32 1 1
30 0.0169079821091145 0.0466376061900519 66 39 0 1
1 0.0180515794199891 0.0207028857897967 67 31 1 1
2 0.0264875606168062 0.0452752579934895 67 44 1 1
3 0.0211302131181583 0.0133699430967681 67 49 0 1
4 0.0471414358820766 0.0246531637501903 67 25 1 1
5 0.0212864422122948 0.0428888065041974 67 20 1 1
6 0.0278935593320057 0.0161480703391135 67 27 1 1
7 0.0370692563708872 0.00931552062975243 67 37 1 1
8 0.0189374983892776 0.00522016264731064 67 31 1 1
9 0.00616296123480424 0.0177609952515922 67 44 0 1
10 0.0366360850632191 0.0470406981534325 67 38 1 1
11 0.0498081122641452 0.0497988953604363 67 42 1 1
12 0.0428681681398302 0.0471872304100543 67 26 1 1
13 0.0462336069671437 0.00406348154647276 67 30 1 1
14 0.0342262177960947 0.00349544879281893 67 27 1 1
15 0.0373894681222737 0.0476662332424894 67 39 0 1
